customer_id,age_group,gender,country,customer_segment,account_type,transaction_id,transaction_date,transaction_amount,transaction_type,channel,merchant_category,fraud_flag,credit_score,risk_rating,complaint_count,mobile_app_usage,internet_banking_usage,login_frequency,income_band,loan_balance,deposit_balance,repayment_status,branch_code,transaction_status,processing_time
CUST01159,,Male,Rwanda,Retail,CURRENT,TXN000173,08/08/2024,2492.13,deposit,ATM,Fuel,0,638,low,0,Y,FALSE,9999,,235073.39,716559.18,Current,BR005,Failed,600
CUST01395,56-65,F,Egypt,SME,Wallet,TXN000587,25/08/2024,12255.06,Payment,ATM,Misc,0,,low,1,,No,,50k-150k,-1000,768502.43,LATE,BR002,Pending,0.53
CUST01381,46-55,,South Africa,Student,CURRENT,TXN000584,10/07/2024,12212.32,Airtime,USSD,Retail,,999,Med,0,,FALSE,9999,<50k,-1000,87018.95,Current,BR002,Pending,600
CUST01373,46-55,Male,KENYA,SME,Fixed Deposit,TXN000479,12/04/2024,373.31,deposit,Mobile App,Restaurants,No,1500,low,,N,No,,<50k,,284125.56,current,BR003,Completed,-2
CUST01354,26-35,female,Rwanda,SME,savings,TXN000086,22/07/2024,NGN 190.72,Airtime,POS,Travel,0,-50,Med,0,,TRUE,1,50k-150k,-1000,656721.91,LATE,BR-006,Completed,-2
CUST01118,,male,KENYA,Corporate,savings,TXN000153,13/03/2024,-1844.56,deposit,mobile app,Restaurants,,-50,HIGH,2,N,FALSE,56,,-1000,259256.89,Current,BR005,Pending,-2
CUST01287,26-35,male,S. Africa,Student,savings,TXN000588,18/01/2024,1576.78,WITHDRAWAL,Internet Banking,Travel,0,,HIGH,,1,Yes,,150k-500k,,768016.43,current,BR-006,Failed,7.11
CUST01207,26-35,male,KENYA,,savings,TXN000559,01/07/2024,691.74,deposit,USSD,,,553,Med,0,No,,44,50k-150k,315419.44,376252.54,N/A,BR005,Failed,
CUST01282,36-45,female,Rwanda,Retail,CURRENT,TXN000521,15/03/2024,3804740,Transfer,Internet Banking,Groceries,0,-50,High,3,N,Yes,32,>1M,-1000,452039.97,Default,BR004,Completed,6.43
CUST01340,65+,male,TZ,Corporate,Wallet,TXN000231,10/22/2024,640.41,Withdrawal,atm,Restaurants,0,-50,Med,0,Yes,FALSE,,<50k,,742249.03,LATE,BR004,Completed,-2
CUST01199,36-45,male,nigeria,Student,Wallet,TXN000387,21/03/2024,138.71,Withdrawal,POS,Misc,,755,Med,0,N,FALSE,17,>1M,,400510.7,Default,BR004,Failed,
CUST01306,36-45,Male,Tanzania,Retail,Savings,TXN000470,08/08/2024,8141.28,Airtime,atm,Fuel,0,1500,HIGH,,Yes,TRUE,9999,500k-1M,,512212.34,LATE,BR003,Completed,-2
CUST01200,56-65,Male,Rwanda,,Wallet,TXN000213,10/12/2024,5301.75,Transfer,Branch,Groceries,,-50,Low,,0,No,9999,>1M,5288.99,665351.6,Current,BR001,completed,0.19
CUST01269,46-55,,GHANA,,CURRENT,TXN000260,09/11/2024,10123.63,Airtime,ATM,Restaurants,,810,Low,0,Y,Yes,,,295169.25,669581.77,current,BR004,Pending,1.31
CUST01096,46-55,M,Rwanda,SME,Current,TXN000299,03/09/2024,1595,Payment,ATM,Restaurants,0,611,HIGH,0,0,,11,<50k,-1000,390890.66,Late,BR003,Reversed,1.57
CUST01340,18-25,female,TZ,Retail,CURRENT,TXN000556,18/05/2024,2148.22,WITHDRAWAL,mobile app,Retail,1,1500,Low,0,,Yes,9999,<50k,280706.14,474308.4,Current,BR003,Failed,-2
CUST01133,,M,TZ,Corporate,Fixed Deposit,TXN000167,25/08/2024,3287.11,deposit,atm,Utilities,0,999,low,2,Yes,TRUE,9999,>1M,481558.28,461483.01,Default,BR004,Failed,
CUST01170,,female,Tanzania,Retail,CURRENT,TXN000030,08/14/2024,7800.2,Deposit,Branch,Healthcare,No,999,High,-1,,,,>1M,,258619.03,N/A,BR-006,Reversed,600
CUST01336,,F,South Africa,,CURRENT,TXN000214,09/06/2024,4925.03,Withdrawal,Mobile App,Retail,0,1500,Low,0,0,No,,500k-1M,233477.79,511024.41,N/A,BR003,Completed,-2
CUST01032,46-55,Male,KENYA,Retail,Savings,TXN000220,23/02/2024,609.05,deposit,USSD,Travel,0,-50,Med,2,No,,2,500k-1M,-1000,489953.2,LATE,BR002,Failed,6.24
CUST01325,18-25,Male,S. Africa,Corporate,CURRENT,TXN000467,07/05/2024,3113.27,deposit,Mobile App,Groceries,0,,low,0,N,TRUE,9999,50k-150k,,374403.32,Late,BR004,Failed,-2
CUST01337,46-55,Female,Ghana,Corporate,Savings,TXN000431,13/11/2024,8580.78,deposit,Branch,Education,0,,Med,-1,No,FALSE,9999,500k-1M,-1000,444278.58,N/A,BR-006,Failed,6.23
CUST01239,26-35,F,Nigeria,SME,Fixed Deposit,TXN000574,12/06/2024,,deposit,ATM,Restaurants,No,,High,1,0,TRUE,,50k-150k,,424028.18,current,BR004,Completed,3.3
CUST01168,46-55,Male,Uganda,,savings,TXN000439,16-Nov-24,,Airtime,POS,Utilities,,999,Medium,-1,N,No,9999,,-1000,558180.29,current,BR003,Pending,-2
CUST01243,,Male,Rwanda,Affluent,Fixed Deposit,TXN000170,05/05/2024,3181.12,Transfer,ATM,Groceries,Yes,-50,HIGH,,0,,9999,50k-150k,-1000,247729.06,Default,BR003,Reversed,
CUST01346,56-65,male,Uganda,Corporate,Current,TXN000071,19/12/2024,6823.3,Withdrawal,Branch,Groceries,0,999,Med,1,0,Yes,,>1M,-1000,383263.41,Late,BR-006,Failed,-2
CUST01362,18-25,female,Ghana,,CURRENT,TXN000084,04/03/2024,987.29,Deposit,Internet Banking,Fuel,Yes,-50,Medium,,N,Yes,9999,>1M,275821.78,13380.92,current,BR003,Pending,-2
CUST01199,18-25,M,Rwanda,Student,Savings,TXN000206,27/09/2024,920.98,Transfer,Mobile App,Retail,0,-50,Low,2,0,TRUE,9999,50k-150k,-1000,323357.93,N/A,BR-006,completed,-2
CUST01272,56-65,F,Uganda,Student,Fixed Deposit,TXN000179,20/09/2024,858.32,Payment,POS,Restaurants,No,-50,HIGH,,Yes,,9999,150k-500k,-1000,341659.99,Default,BR004,Reversed,
CUST01120,18-25,Male,Rwanda,Affluent,savings,TXN000393,14/06/2024,6552.63,Payment,USSD,Fuel,1,999,Low,2,1,,59,<50k,,757280.54,Current,br007,Failed,2.24
CUST01132,,F,SOUTH AFRICA,Corporate,Savings,TXN000286,16/08/2024,852.04,Transfer,ATM,Fuel,0,-50,Low,,1,FALSE,,150k-500k,-1000,41490.24,N/A,BR005,Reversed,600
CUST01153,26-35,F,Kenya,Affluent,Wallet,TXN000544,14/07/2024,709.08,WITHDRAWAL,Branch,Retail,0,999,Medium,2,N,FALSE,,>1M,236587.07,267028.68,Late,BR003,Failed,-2
CUST01008,,,kenya,SME,Current,TXN000264,20/12/2024,4333.85,Transfer,Mobile App,Travel,0,1500,HIGH,0,N,TRUE,9999,<50k,-1000,359958.32,Current,BR004,Completed,-2
CUST01070,26-35,Female,Rwanda,Affluent,CURRENT,TXN000433,15/02/2024,181.03,WITHDRAWAL,Mobile App,Restaurants,No,999,Med,,No,FALSE,,,-1000,657020.01,Current,BR-006,Reversed,600
CUST01225,,female,Rwanda,Affluent,savings,TXN000121,19/08/2024,1025.99,Withdrawal,atm,Retail,1,,Low,0,0,TRUE,9999,500k-1M,-1000,182010.21,LATE,BR001,completed,600
CUST01099,56-65,Male,TZ,Retail,Savings,TXN000067,26/06/2024,305.5,Payment,atm,Telecom,1,-50,HIGH,0,Yes,FALSE,,>1M,,603972.14,Late,BR003,completed,600
CUST01124,56-65,male,GHANA,SME,CURRENT,TXN000185,13/01/2024,55.31,Airtime,ATM,Retail,Yes,999,Medium,2,Yes,TRUE,9999,<50k,269002.73,437139.37,Default,BR002,completed,600
CUST01201,18-25,female,RSA,,Savings,TXN000140,27/07/2024,6961.7,Airtime,atm,Healthcare,No,646,Medium,0,0,,,,-1000,764952.26,current,BR002,Failed,600
CUST01202,65+,Female,Rwanda,,Wallet,TXN000004,13/07/2024,1230.89,Airtime,atm,Healthcare,No,-50,High,3,N,TRUE,14,>1M,254763.15,604625.73,Current,BR-006,Completed,
CUST01134,46-55,Male,Rwanda,Affluent,Fixed Deposit,TXN000245,2024-13-45,3838.25,Deposit,Branch,Fuel,0,999,Medium,0,1,Yes,,,-1000,467173.58,Default,BR005,Completed,-2
CUST01142,56-65,female,EGYPT,Corporate,savings,TXN000388,03/07/2024,282.59,Deposit,ATM,Telecom,Yes,1500,Medium,3,0,No,9999,<50k,-1000,420347.13,LATE,BR001,Reversed,-2
CUST01163,65+,Male,GHANA,Affluent,savings,TXN000068,28/12/2024,18674.88,deposit,ATM,,,-50,low,3,,,,150k-500k,,379914.08,LATE,br007,completed,-2
CUST01107,46-55,M,Uganda,Retail,Savings,TXN000428,06/11/2024,4153.92,Payment,Internet Banking,Education,,,HIGH,,1,,9999,150k-500k,397147.51,410617.96,Default,BR005,Reversed,
CUST01112,46-55,Female,Kenya,SME,Current,TXN000376,23/05/2024,9017.41,Airtime,USSD,Groceries,1,544,Low,1,No,,9999,50k-150k,,81043.42,current,BR-006,completed,-2
CUST01203,36-45,F,Uganda,Affluent,Fixed Deposit,TXN000310,18/07/2024,2544.9,Airtime,atm,Utilities,Yes,,High,0,,FALSE,27,50k-150k,,476146.69,LATE,BR004,Failed,
CUST01272,56-65,F,Uganda,Student,Fixed Deposit,TXN000179,20/09/2024,858.32,Payment,POS,Restaurants,No,-50,HIGH,,Yes,,9999,150k-500k,-1000,341659.99,Default,BR004,Reversed,
CUST01037,18-25,Male,Rwanda,,Savings,TXN000288,28/05/2024,3927.04,Payment,mobile app,Utilities,0,387,HIGH,2,Y,Yes,50,500k-1M,,43831.06,Late,br007,completed,600
CUST01118,,F,Ghana,SME,Fixed Deposit,TXN000243,17/08/2024,-419.68,Transfer,POS,Healthcare,0,1500,HIGH,0,N,,,<50k,-1000,498586.09,Current,BR004,Completed,600
CUST01320,26-35,male,Tanzania,SME,savings,TXN000491,22/12/2024,11381.06,WITHDRAWAL,POS,Education,Yes,1500,HIGH,2,N,FALSE,,500k-1M,,106491.74,Default,BR-006,Pending,
CUST01363,56-65,Male,GHANA,SME,Fixed Deposit,TXN000303,13/12/2024,4438.23,Withdrawal,Mobile App,Misc,1,772,Low,3,0,No,,,,673250.03,Default,BR002,Reversed,1.45
CUST01238,65+,M,Egypt,Retail,CURRENT,TXN000477,24/05/2024,2466.51,Deposit,atm,Travel,0,746,Med,0,1,FALSE,9999,50k-150k,,381301.16,N/A,BR002,Reversed,5.68
CUST01327,26-35,male,Ghana,Student,Fixed Deposit,TXN000063,20/05/2024,2266.89,Airtime,Mobile App,Healthcare,0,356,Med,1,No,No,9999,50k-150k,-1000,715940.73,current,BR005,Failed,-2
CUST01043,18-25,F,EGYPT,SME,Savings,TXN000271,03/09/2024,5023.87,Deposit,POS,Restaurants,No,,low,-1,No,No,,50k-150k,,718452.21,N/A,BR001,Reversed,-2
CUST01349,18-25,female,TZ,Retail,savings,TXN000316,25/12/2024,6789.74,WITHDRAWAL,Branch,Restaurants,0,1500,low,1,,TRUE,51,>1M,-1000,321446.69,LATE,BR-006,Reversed,
CUST01060,36-45,,Nigria,Retail,Fixed Deposit,TXN000197,11/09/2024,3928.23,WITHDRAWAL,ATM,Utilities,No,-50,Med,2,Yes,TRUE,9999,150k-500k,403021.76,9037.81,Default,BR004,completed,-2
CUST01155,26-35,,Rwanda,Affluent,Fixed Deposit,TXN000234,27/01/2024,273.61,WITHDRAWAL,USSD,,0,684,High,2,0,TRUE,26,500k-1M,-1000,454333.06,current,BR-006,Reversed,
CUST01243,18-25,Male,Ghana,Affluent,Wallet,TXN000514,06/07/2024,477.78,Deposit,ATM,Misc,0,-50,Low,1,Yes,,30,150k-500k,365717.01,172380.46,LATE,BR003,Reversed,600
CUST01394,26-35,Male,TZ,,CURRENT,TXN000182,2024-13-45,8474.14,Airtime,Mobile App,Fuel,0,,low,,,FALSE,,150k-500k,,431943.78,N/A,BR002,Failed,
CUST01222,26-35,Male,Uganda,Corporate,CURRENT,TXN000398,08-Feb-24,6588.49,WITHDRAWAL,USSD,Restaurants,Yes,-50,HIGH,2,1,,9999,500k-1M,,373865.98,Current,BR005,Pending,
CUST01039,26-35,,Egypt,Affluent,Wallet,TXN000019,10/23/2024,1268.25,Deposit,mobile app,Education,0,,Low,0,N,No,45,150k-500k,,264705.11,Default,br007,Reversed,3.78
CUST01013,65+,female,Egypt,SME,Wallet,TXN000045,06/06/2024,795.83,Transfer,USSD,Restaurants,,999,HIGH,0,No,No,9999,>1M,200392.17,592775.25,Current,BR001,Failed,7.78
CUST01419,56-65,female,Kenya,Student,savings,TXN000406,10/07/2024,9038.07,Transfer,mobile app,Restaurants,No,1500,Medium,1,N,No,9999,50k-150k,294040.44,185810.84,Current,br007,Failed,4
CUST01416,36-45,female,Nigeria,SME,Wallet,TXN000395,28/06/2024,233.29,Withdrawal,atm,Retail,,589,High,1,1,No,18,>1M,,526066.26,Default,br007,Failed,5.29
CUST01228,46-55,Male,S. Africa,Corporate,CURRENT,TXN000146,03/09/2024,12766.68,Deposit,Internet Banking,Healthcare,1,1500,HIGH,2,Y,,,<50k,-1000,657687.25,LATE,BR001,Failed,600
CUST01078,18-25,M,GHANA,,Savings,TXN000510,17/06/2024,1560.04,WITHDRAWAL,Internet Banking,Travel,0,705,Medium,2,Yes,FALSE,35,50k-150k,-1000,28804.47,current,BR001,completed,600
CUST01306,65+,Female,TZ,Affluent,Wallet,TXN000411,08/11/2024,1400.6,Deposit,USSD,Retail,Yes,1500,HIGH,1,No,FALSE,7,50k-150k,,528490.29,N/A,BR001,completed,600
CUST01371,36-45,male,Tanzania,Retail,Fixed Deposit,TXN000330,28/06/2024,4535.49,Deposit,Mobile App,Utilities,Yes,,Med,1,,FALSE,,50k-150k,,416475.73,Current,BR002,completed,
CUST01089,,Female,Rwanda,SME,Wallet,TXN000443,01/02/2024,1558.71,deposit,ATM,Misc,Yes,,Med,2,No,,28,500k-1M,,400171.95,current,BR004,Reversed,-2
CUST01232,,male,NIGERIA,Affluent,Fixed Deposit,TXN000357,03/03/2024,11867.31,Withdrawal,Mobile App,Retail,0,999,low,3,,FALSE,,<50k,,170736.66,Default,br007,Reversed,1.77
CUST01092,18-25,Male,KENYA,Corporate,savings,TXN000530,14/05/2024,5710.54,Withdrawal,Branch,Fuel,0,342,HIGH,0,1,,17,>1M,-1000,549379.42,current,br007,Pending,1.72
CUST01142,18-25,male,EGYPT,,Fixed Deposit,TXN000528,20/04/2024,4430.83,WITHDRAWAL,POS,Telecom,0,999,Med,,0,TRUE,9999,500k-1M,276451.6,638424.51,Default,BR002,Reversed,
CUST01235,56-65,female,Tanzania,SME,Fixed Deposit,TXN000048,27/11/2024,2295.86,Withdrawal,Branch,Utilities,No,-50,Medium,3,Yes,FALSE,,150k-500k,372902.41,266454.9,Late,BR002,completed,1.43
CUST01238,18-25,female,Rwanda,Corporate,Fixed Deposit,TXN000539,16/09/2024,8561.3,Deposit,atm,Utilities,0,725,High,0,0,Yes,,150k-500k,,727513.63,Late,BR003,completed,600
CUST01109,65+,M,Uganda,Retail,Savings,TXN000009,28/09/2024,,Airtime,Internet Banking,Groceries,Yes,999,HIGH,1,N,,9999,<50k,243335.71,237366.26,Late,BR001,completed,7.75
CUST01172,46-55,female,Nigria,SME,CURRENT,TXN000024,16/12/2024,7613.97,Payment,ATM,Utilities,0,999,High,1,Y,,,50k-150k,-1000,758450.06,N/A,BR-006,Failed,600
CUST01038,,female,GHANA,Corporate,Current,TXN000163,03/02/2024,1506.77,deposit,atm,,0,,Low,2,0,No,9999,>1M,,165422.91,Current,br007,Reversed,
CUST01152,65+,female,Nigeria,SME,CURRENT,TXN000436,15/10/2024,,Deposit,Mobile App,Restaurants,0,,High,0,1,Yes,9999,<50k,,344880.44,Late,BR005,Completed,600
CUST01137,56-65,female,Ghana,Retail,Wallet,TXN000536,16/01/2024,6039.44,Withdrawal,Internet Banking,Fuel,0,,HIGH,3,No,No,50,150k-500k,162738.93,613079.7,current,br007,Pending,4.15
CUST01124,46-55,M,Ghana,,CURRENT,TXN000219,22/02/2024,-756.17,Airtime,Internet Banking,Restaurants,Yes,614,Medium,3,No,,4,<50k,-1000,639340.18,current,BR002,Pending,
CUST01171,26-35,Female,EGYPT,Student,Wallet,TXN000409,04/22/2024,3983.76,Withdrawal,USSD,Education,0,999,Medium,2,Yes,,20,500k-1M,-1000,670108.03,Late,BR-006,Reversed,5.05
CUST01292,65+,,Ghana,Retail,Savings,TXN000122,18/07/2024,11923.75,Transfer,USSD,Healthcare,0,,low,0,Yes,FALSE,9999,<50k,-1000,118302.6,LATE,BR005,completed,-2
CUST01314,65+,Male,Uganda,Student,CURRENT,TXN000050,23/04/2024,3473.14,Payment,atm,Healthcare,0,1500,HIGH,1,1,FALSE,32,>1M,,82801.5,Late,BR003,Pending,-2
CUST01182,,Male,Ghana,Student,Fixed Deposit,TXN000269,12/28/2024,7039.85,Airtime,Mobile App,Groceries,,332,low,2,Yes,,14,500k-1M,,206257.71,Current,BR001,completed,-2
CUST01102,65+,female,Ghana,SME,Current,TXN000487,19/01/2024,2531.65,Deposit,Internet Banking,Restaurants,No,534,High,0,Yes,Yes,,50k-150k,,590677.07,Default,BR004,Failed,3.59
CUST01411,56-65,M,NIGERIA,Affluent,CURRENT,TXN000434,12/09/2024,1536.92,Deposit,Internet Banking,Travel,0,1500,HIGH,2,0,FALSE,27,500k-1M,,593652.01,LATE,BR001,Failed,600
CUST01374,65+,Male,TZ,Student,Savings,TXN000518,23/02/2024,2961.97,Transfer,Branch,Travel,,-50,High,,N,Yes,9999,50k-150k,321951.13,667479.42,current,BR-006,Completed,
CUST01196,,Male,Rwanda,Student,CURRENT,TXN000244,22/09/2024,7665.87,Airtime,atm,Education,0,336,HIGH,3,0,TRUE,9999,50k-150k,,107590.59,current,BR001,Reversed,600
CUST01132,65+,M,Egypt,Retail,Savings,TXN000215,24/10/2024,2323.38,Transfer,atm,Groceries,No,-50,low,0,0,FALSE,6,50k-150k,,174709.2,LATE,BR-006,Completed,600
CUST01365,36-45,male,TZ,SME,Current,TXN000419,15/09/2024,2555.47,Transfer,Mobile App,Groceries,0,,HIGH,3,0,FALSE,,500k-1M,208151.47,376394.75,current,BR002,Completed,7.95
CUST01121,46-55,M,EGYPT,Affluent,Savings,TXN000110,15/04/2024,7612.92,Transfer,atm,Retail,,999,Low,2,Y,No,4,<50k,-1000,87178.27,Late,br007,Pending,600
CUST01127,,Female,EGYPT,SME,savings,TXN000454,18/04/2024,-244.6,Deposit,atm,Fuel,,999,High,2,Y,Yes,30,>1M,440424.87,259636.41,current,br007,Pending,600
CUST01292,26-35,M,NIGERIA,Affluent,Fixed Deposit,TXN000318,22/05/2024,"NGN 2,756.02",Payment,Mobile App,Misc,Yes,,Medium,0,N,,15,>1M,-1000,559927.2,LATE,BR-006,Reversed,0.93
CUST01309,65+,female,TZ,SME,Fixed Deposit,TXN000188,24/09/2024,3125.59,Deposit,Internet Banking,Restaurants,0,-50,Medium,-1,No,TRUE,9999,,449321.58,344051.44,Current,br007,Pending,
CUST01417,36-45,F,South Africa,Corporate,Current,TXN000519,19/10/2024,65.41,Payment,ATM,Misc,1,,low,0,Y,FALSE,60,<50k,,529268.04,N/A,BR003,Pending,-2
CUST01186,65+,Male,Uganda,SME,Savings,TXN000374,03/09/2024,8095.54,Deposit,atm,Misc,1,,HIGH,1,N,No,,500k-1M,-1000,518706.37,Default,BR003,Completed,1.26
CUST01360,56-65,male,NIGERIA,Student,Current,TXN000111,26/02/2024,7229.72,WITHDRAWAL,Internet Banking,Utilities,,,Low,2,1,Yes,,<50k,130083.4,24865.67,Late,BR002,Failed,600
CUST01191,18-25,M,South Africa,SME,Current,TXN000055,20/12/2024,1534920,Airtime,mobile app,Utilities,0,,High,0,Y,FALSE,44,50k-150k,,358881.18,Default,BR001,Completed,0.14
CUST01215,46-55,male,Tanzania,Affluent,Savings,TXN000104,20/09/2024,5754.16,Withdrawal,USSD,Utilities,1,374,High,0,Y,No,2,<50k,,405288.48,current,BR002,Failed,600
CUST01175,26-35,Male,KENYA,,CURRENT,TXN000509,21/01/2024,-2047.04,WITHDRAWAL,Branch,Education,0,1500,Low,3,,Yes,52,<50k,224249.07,610211.26,Late,br007,Failed,
CUST01367,18-25,F,Rwanda,,CURRENT,TXN000424,28/02/2024,2695.74,Airtime,USSD,Fuel,,406,Med,0,1,No,9999,>1M,88453.84,66259.7,LATE,BR001,Pending,6.69
CUST01085,,,TZ,Corporate,CURRENT,TXN000168,14/08/2024,3990.8,Withdrawal,Internet Banking,Groceries,0,373,Medium,1,No,TRUE,9999,,,484307.98,Late,BR-006,Pending,600
CUST01122,26-35,male,Uganda,,Savings,TXN000056,03/06/2024,259.46,Airtime,ATM,Travel,0,-50,low,,1,,9999,<50k,,1251.47,LATE,BR004,Pending,600
CUST01028,65+,F,TZ,Affluent,Fixed Deposit,TXN000233,14/12/2024,640.42,deposit,mobile app,Telecom,,1500,HIGH,0,Y,TRUE,,>1M,-1000,70078.9,Current,BR002,Failed,600
CUST01269,46-55,F,TZ,,Current,TXN000301,13/02/2024,2466.26,deposit,ATM,Fuel,Yes,999,Medium,1,0,TRUE,9999,150k-500k,411714.8,332042.21,LATE,BR005,Pending,600
CUST01219,26-35,F,GHANA,Affluent,CURRENT,TXN000334,06/01/2024,460.27,deposit,Branch,Education,0,,Med,1,0,FALSE,,150k-500k,-1000,158771.69,Current,BR004,Reversed,1.6
CUST01013,56-65,F,Rwanda,Student,Wallet,TXN000091,14/12/2024,2308.25,Airtime,ATM,Restaurants,Yes,1500,Med,0,0,TRUE,,>1M,-1000,338502.36,current,BR-006,Completed,600
CUST01040,18-25,Female,Egypt,Student,Savings,TXN000315,25/09/2024,1897.52,Transfer,atm,Education,0,650,High,2,N,Yes,0,>1M,133040.38,532257.82,N/A,BR003,Pending,6.33
CUST01407,18-25,Male,EGYPT,Retail,Wallet,TXN000590,03/02/2024,-3934.44,deposit,Branch,,Yes,,High,-1,No,Yes,9999,<50k,,480313.95,Current,BR001,Reversed,600
CUST01019,18-25,F,Uganda,,Wallet,TXN000216,12/09/2024,657.65,Transfer,USSD,Travel,0,-50,Low,3,0,FALSE,,,-1000,624749.63,LATE,BR001,Pending,
CUST01135,36-45,Female,Egypt,Student,savings,TXN000373,25/06/2024,1741.7,Transfer,atm,Misc,1,,Medium,0,N,Yes,13,>1M,,654809.16,Current,BR002,Failed,1.58
CUST01371,26-35,male,S. Africa,,Wallet,TXN000089,15/04/2024,4624.75,Deposit,Internet Banking,Retail,0,999,Low,2,No,Yes,,500k-1M,,387385.05,Default,br007,completed,-2
CUST01358,56-65,male,EGYPT,,Current,TXN000039,11/04/2024,-496.25,WITHDRAWAL,atm,,Yes,999,low,0,Yes,No,9999,150k-500k,,296809.21,Current,BR-006,Pending,600
CUST01057,36-45,female,Ghana,Corporate,Current,TXN000581,02/10/2024,1120.9,Airtime,Mobile App,Utilities,0,1500,HIGH,,Y,,9999,,453968.42,705825.02,current,BR003,Completed,600
CUST01101,36-45,F,Tanzania,,savings,TXN000242,17-Aug-24,3615.09,Transfer,Internet Banking,Education,No,,Low,,N,TRUE,9999,<50k,-1000,218378.23,Default,BR004,Reversed,600
CUST01182,26-35,M,SOUTH AFRICA,Corporate,Current,TXN000342,05/07/2024,777.91,Payment,Branch,Travel,1,-50,High,,0,FALSE,9999,50k-150k,-1000,507444.43,N/A,BR001,Reversed,600
CUST01087,56-65,Female,EGYPT,Affluent,Wallet,TXN000204,27/04/2024,3709.81,deposit,mobile app,Travel,1,1500,HIGH,1,1,Yes,,150k-500k,,472428.77,current,BR-006,Failed,
CUST01078,,M,Kenya,Student,Savings,TXN000049,10/02/2024,12087.66,Payment,atm,Groceries,Yes,-50,Low,,1,,9999,150k-500k,,54629.01,Default,BR001,Completed,-2
CUST01029,36-45,F,NIGERIA,Student,Savings,TXN000573,17/05/2024,17828,Airtime,ATM,Restaurants,0,-50,low,-1,Y,TRUE,10,500k-1M,272887.62,480278.63,Current,BR005,Reversed,600
CUST01129,65+,Male,SOUTH AFRICA,Corporate,savings,TXN000496,01/10/2024,16077.63,deposit,ATM,Retail,,1500,low,0,Yes,No,,50k-150k,,270014.26,N/A,BR004,Reversed,600
CUST01162,26-35,male,Rwanda,SME,Current,TXN000493,12/02/2024,8100.73,Airtime,POS,,0,999,low,,Yes,Yes,5,500k-1M,4334.34,265206.91,Default,BR-006,Failed,-2
CUST01186,26-35,male,KENYA,Student,Current,TXN000116,23/12/2024,4876.86,Transfer,Internet Banking,Telecom,0,999,Med,1,No,No,,<50k,,519344.21,LATE,BR005,Reversed,-2
CUST01418,36-45,F,NIGERIA,Affluent,Wallet,TXN000077,22/11/2024,-3453.95,WITHDRAWAL,Internet Banking,Misc,0,652,High,0,N,Yes,,<50k,89990.66,612662.15,Late,BR005,Reversed,600
CUST01088,,M,Uganda,Affluent,Savings,TXN000525,28/01/2024,631.82,Transfer,mobile app,Groceries,1,,Medium,2,1,Yes,36,,,671816.76,LATE,BR003,Reversed,
CUST01267,18-25,Female,Uganda,Corporate,Wallet,TXN000123,22/10/2024,2140.76,deposit,mobile app,Groceries,1,402,low,-1,Y,,,150k-500k,,306434.78,LATE,BR002,Completed,600
CUST01396,26-35,Male,Uganda,,Current,TXN000314,09/04/2024,4251.3,WITHDRAWAL,mobile app,Education,,,Med,0,0,No,,>1M,90992.17,360528.63,Current,br007,Failed,
CUST01033,36-45,F,GHANA,Retail,Wallet,TXN000199,06/15/2024,7348.85,WITHDRAWAL,USSD,Fuel,0,-50,HIGH,3,1,FALSE,9999,150k-500k,,564212.95,Late,BR001,Pending,2.58
CUST01181,26-35,,Uganda,Retail,Wallet,TXN000008,04/09/2024,2517.12,Deposit,ATM,Utilities,No,400,Medium,,Y,Yes,15,50k-150k,,112145.84,N/A,BR004,Reversed,600
CUST01087,26-35,Female,Egypt,Retail,Savings,TXN000230,2024-13-45,2648.48,Payment,USSD,Restaurants,,,Medium,1,N,No,39,50k-150k,,145824.41,current,BR-006,Completed,
CUST01308,26-35,Female,Rwanda,Student,Wallet,TXN000268,16/07/2024,8588.26,Transfer,Branch,Fuel,,1500,HIGH,-1,N,No,39,<50k,-1000,68953.52,Current,BR003,Pending,
CUST01202,56-65,female,SOUTH AFRICA,Corporate,Wallet,TXN000295,14/07/2024,2213.7,Transfer,atm,Restaurants,0,999,High,3,Yes,No,48,500k-1M,-1000,281259.96,Current,BR002,Reversed,600
CUST01325,18-25,Male,EGYPT,Affluent,Fixed Deposit,TXN000500,01/20/2024,2826.18,WITHDRAWAL,mobile app,Utilities,,999,Med,,No,,9999,,-1000,201334.54,N/A,BR001,Completed,6.06
CUST01089,46-55,female,EGYPT,SME,Fixed Deposit,TXN000329,23/09/2024,401.67,Withdrawal,Internet Banking,Telecom,0,-50,low,3,Yes,Yes,,>1M,,144537.99,LATE,BR003,Completed,600
CUST01047,46-55,Female,SOUTH AFRICA,SME,CURRENT,TXN000017,25/02/2024,1017.71,Payment,Branch,Telecom,0,325,Med,2,1,Yes,,>1M,-1000,155548.19,N/A,BR001,completed,600
CUST01237,18-25,female,Rwanda,Student,Current,TXN000333,01/08/2024,1758.64,Withdrawal,USSD,Fuel,,999,low,0,Yes,TRUE,9999,500k-1M,,7090.99,Default,BR003,Pending,
CUST01269,65+,female,EGYPT,SME,Savings,TXN000396,02/03/2024,4786.29,Withdrawal,atm,Misc,No,999,low,,1,FALSE,17,<50k,101777.47,673140.28,Current,BR004,Completed,-2
